event_id,log_message,trust_score,identity_valid,runtime_anomaly,trace_path_consistent,invocation_frequency,namespace_violation,process_anomaly,connection_score,ground_truth_label,event_type
1276,Token validated for service account payment-svc,0.917991,True,False,True,2.277185,False,False,0.831309,0,BENIGN
1277,Cross-namespace access denied - invalid token provided,0.208093,False,True,True,18.719024,True,False,0.090114,1,OBVIOUS_ATTACK
1278,Health check passed for pod user-profile-7f4d,0.875551,True,False,True,2.692925,False,False,0.891393,0,BENIGN
1279,Service request processed successfully,0.866104,True,False,True,1.423087,False,False,0.728745,0,BENIGN
1280,Database query executed in 12ms,0.744353,True,False,True,3.132184,False,False,0.947867,0,BENIGN
1281,Service mesh routing applied to request,0.665491,True,False,True,1.788504,False,False,0.762697,0,BENIGN
1282,Connection established successfully,0.614384,False,False,False,6.958514,False,True,0.426768,1,STEALTH_ATTACK
1283,Security policy violation: cross-boundary access rejected,0.318984,False,True,False,37.331926,True,True,0.097518,1,OBVIOUS_ATTACK
1284,Service mesh routing applied to request,0.807696,True,False,True,2.238637,False,False,0.804506,0,BENIGN
1285,gRPC call to payment-service returned 200,0.932218,True,False,True,2.68063,False,False,0.866232,0,BENIGN
1286,Cache hit for request id 8821,0.845704,True,False,True,2.39693,False,False,0.827383,0,BENIGN
1287,Metric exported to prometheus endpoint,0.795632,True,False,True,2.79617,False,False,0.870902,0,BENIGN
1288,gRPC call to payment-service returned 200,0.870176,True,False,True,1.704457,False,False,0.847468,0,BENIGN
1289,Service request processed successfully,0.812117,True,False,True,3.1626,False,False,0.890596,0,BENIGN
1290,Unauthorized API access attempt blocked at gateway,0.177058,False,False,False,22.706451,True,False,0.145745,1,OBVIOUS_ATTACK
1291,Request processed in 23ms,0.860702,True,False,True,1.883769,False,False,0.792224,0,BENIGN
1292,Security policy violation: cross-boundary access rejected,0.112086,False,True,True,22.368474,False,True,0.073503,1,OBVIOUS_ATTACK
1293,Invalid JWT signature - authentication failed for service,0.161839,True,True,False,23.423103,True,True,0.233686,1,OBVIOUS_ATTACK
1294,Security policy violation: cross-boundary access rejected,0.289068,False,True,False,33.2088,True,False,0.113854,1,OBVIOUS_ATTACK
1295,Connection established successfully,0.543156,True,True,False,7.890454,False,True,0.500081,1,STEALTH_ATTACK
1296,Connection established to downstream service,0.890044,True,False,True,2.450247,False,False,0.769493,0,BENIGN
1297,Metric exported to prometheus endpoint,0.879265,True,False,True,1.899324,False,False,0.815612,0,BENIGN
1298,Namespace policy check passed,0.852591,True,False,True,2.158312,False,False,0.858322,0,BENIGN
1299,Cache hit for request id 8821,0.735099,True,False,True,3.966887,False,False,1.0,0,BENIGN
1300,Metric exported to prometheus endpoint,0.917509,True,False,True,2.790034,False,False,0.853487,0,BENIGN
1301,Request processed in 23ms,0.847529,True,False,True,3.020185,False,False,0.761313,0,BENIGN
1302,Health check passed for pod user-profile-7f4d,0.833071,True,False,True,1.741098,False,False,0.898939,0,BENIGN
1303,Connection established successfully,0.615744,False,False,True,6.106736,False,True,0.532749,1,STEALTH_ATTACK
1304,Replay attack detected: token already consumed,0.126628,False,True,False,29.013214,False,True,0.002058,1,OBVIOUS_ATTACK
1305,TLS handshake completed successfully,0.842943,True,False,True,2.60454,False,False,0.880185,0,BENIGN
1306,Authentication failure: invalid payload structure detected,0.188982,True,True,False,29.035917,True,True,0.231666,1,OBVIOUS_ATTACK
1307,Invalid JWT signature - authentication failed for service,0.063728,False,True,False,29.821037,True,True,0.12901,1,OBVIOUS_ATTACK
1308,Cache hit for request id 8821,0.808899,True,False,True,1.828369,False,False,0.915188,0,BENIGN
1309,Request processed in 23ms,0.959909,True,False,True,2.39762,False,False,0.867762,0,BENIGN
1310,ALERT: Privilege escalation attempt detected in container,0.095647,False,True,False,19.271468,True,True,0.086158,1,OBVIOUS_ATTACK
1311,TLS handshake completed successfully,0.798874,True,False,True,2.673167,False,False,0.83106,0,BENIGN
1312,gRPC call to payment-service returned 200,0.874839,True,False,True,1.957415,False,False,0.721942,0,BENIGN
1313,Service request processed successfully,0.820264,True,False,True,3.242413,False,False,0.844594,0,BENIGN
1314,Request forwarded to user-profile-service,0.817553,True,False,True,3.125252,False,False,0.9563,0,BENIGN
1315,Request processed in 23ms,0.863648,True,False,True,3.646905,False,False,0.908331,0,BENIGN
1316,Namespace policy check passed,0.838497,True,True,True,2.20331,False,False,0.841852,0,BENIGN
1317,TLS handshake completed successfully,0.785771,True,False,True,0.889655,False,False,0.816179,0,BENIGN
1318,Metric exported to prometheus endpoint,0.833834,True,True,True,2.430973,False,False,0.815544,0,BENIGN
1319,Namespace policy check passed,0.898578,True,False,True,1.494682,False,False,0.841796,0,BENIGN
1320,gRPC call to payment-service returned 200,0.807519,True,False,True,1.310291,False,False,0.683505,0,BENIGN
1321,Namespace policy check passed,0.76525,True,False,True,1.952891,False,False,0.883869,0,BENIGN
1322,Connection established to downstream service,0.819981,True,False,True,2.427065,False,False,0.673197,0,BENIGN
1323,Namespace policy check passed,0.88701,True,False,True,2.642223,False,False,0.813483,0,BENIGN
1324,Database query executed in 12ms,0.773235,True,False,True,1.521922,False,False,0.692303,0,BENIGN
1325,ALERT: Privilege escalation attempt detected in container,0.182607,False,True,False,27.875756,True,False,0.158788,1,OBVIOUS_ATTACK
1326,Service request processed successfully,0.774536,True,False,True,1.990664,False,False,0.914018,0,BENIGN
1327,Request forwarded to user-profile-service,0.929149,True,False,True,3.872561,False,False,0.864537,0,BENIGN
1328,gRPC call to payment-service returned 200,0.813467,True,False,True,2.905502,False,False,0.691716,0,BENIGN
1329,Database query executed in 12ms,0.782909,True,False,True,2.039953,False,False,0.83286,0,BENIGN
1330,Token validated for service account payment-svc,0.81855,True,False,True,1.725533,False,False,0.755115,0,BENIGN
1331,Metric exported to prometheus endpoint,0.931785,True,False,True,3.555997,False,False,0.880627,0,BENIGN
1332,Database query executed in 12ms,0.842263,True,False,True,3.372388,False,False,0.913991,0,BENIGN
1333,Connection established to downstream service,0.890164,True,False,True,1.985781,False,False,0.811133,0,BENIGN
1334,Request processed in 23ms,0.834256,True,False,True,1.998031,False,False,0.742869,0,BENIGN
1335,Token validated for service account payment-svc,0.786609,True,False,True,3.59608,True,False,0.820374,0,BENIGN
1336,Service mesh routing applied to request,0.908028,True,False,True,1.940319,False,False,0.815344,0,BENIGN
1337,Service identity mismatch detected - request blocked,0.157166,False,True,False,27.267027,True,False,0.134156,1,OBVIOUS_ATTACK
1338,Connection established to downstream service,0.8686,True,False,True,3.454142,False,False,0.859011,0,BENIGN
1339,gRPC call to payment-service returned 200,0.935473,True,False,True,4.78495,False,False,0.761958,0,BENIGN
1340,Database query executed in 12ms,0.731197,True,False,True,2.323107,False,False,0.806001,0,BENIGN
1341,gRPC call to payment-service returned 200,0.847246,True,False,True,3.934449,False,False,0.852999,0,BENIGN
1342,Metric exported to prometheus endpoint,0.913,True,False,True,2.233598,False,False,0.709421,0,BENIGN
1343,Token validated for service account payment-svc,0.929914,True,False,True,2.146276,False,False,0.775992,0,BENIGN
1344,User authentication completed for service account order-svc,0.777602,True,False,True,1.789683,False,False,0.897543,0,BENIGN
1345,Rejected request: unknown service identity presented,0.244719,True,True,False,33.466503,True,True,0.230771,1,OBVIOUS_ATTACK
1346,TLS handshake completed successfully,0.972913,True,False,True,2.958207,False,False,0.88232,0,BENIGN
1347,TLS handshake completed successfully,0.873468,True,False,True,2.550592,False,True,0.852292,0,BENIGN
1348,Connection established to downstream service,0.880484,True,False,True,2.401216,False,False,0.877993,0,BENIGN
1349,gRPC call to payment-service returned 200,1.0,True,False,True,1.719286,False,False,0.806964,0,BENIGN
1350,Token validated for service request,0.553226,True,True,True,5.415224,False,False,0.456383,1,STEALTH_ATTACK
1351,Metric exported to prometheus endpoint,0.931334,True,False,True,2.280432,False,False,0.717933,0,BENIGN
1352,Cache hit for request id 8821,0.852091,True,False,True,1.947969,False,False,0.822241,0,BENIGN
1353,Invalid JWT signature - authentication failed for service,0.158113,False,True,False,21.499043,True,True,0.147212,1,OBVIOUS_ATTACK
1354,Service request processed successfully,0.886758,True,False,True,3.33353,False,False,0.865186,0,BENIGN
1355,Replay attack detected: token already consumed,0.10398,False,True,False,23.097159,True,True,0.099303,1,OBVIOUS_ATTACK
1356,Metric exported to prometheus endpoint,0.899446,True,False,True,2.433004,False,False,0.80726,0,BENIGN
1357,Namespace policy check passed,0.816873,True,False,True,2.11638,False,False,0.944052,0,BENIGN
1358,Metric exported to prometheus endpoint,0.831292,True,False,True,3.710878,False,False,0.787065,0,BENIGN
1359,Service request processed successfully,0.729316,True,False,True,2.267647,False,False,0.86109,0,BENIGN
1360,Request processed in 23ms,0.824555,True,False,True,2.70998,False,False,0.86849,0,BENIGN
1361,Request processed in 45ms,0.71149,True,False,True,6.528819,False,True,0.583726,1,STEALTH_ATTACK
1362,Cross-namespace access denied - invalid token provided,0.046751,False,True,False,24.999135,True,True,0.061191,1,OBVIOUS_ATTACK
1363,Namespace policy check passed,0.830531,True,False,True,2.332523,False,False,0.70765,0,BENIGN
1364,Connection established to downstream service,0.933239,True,False,True,3.904881,False,False,0.779114,0,BENIGN
1365,Request forwarded to user-profile-service,0.955661,True,False,True,1.248019,False,False,0.825084,0,BENIGN
1366,Token validated for service account payment-svc,0.878303,True,False,True,1.770164,False,False,0.841118,0,BENIGN
1367,Service mesh routing applied to request,0.872868,True,False,True,1.511367,False,False,0.824545,0,BENIGN
1368,Cache hit for request id 8821,0.763049,True,False,True,2.661425,False,False,0.86583,0,BENIGN
1369,Health check passed for pod user-profile-7f4d,0.768474,True,False,True,1.539713,False,False,0.92965,0,BENIGN
1370,User authentication completed for service account order-svc,0.933294,True,False,True,3.310941,False,False,0.868603,0,BENIGN
1371,Service request processed successfully,0.766176,True,False,True,3.464261,False,False,0.845705,0,BENIGN
1372,Health check passed for pod user-profile-7f4d,0.736427,True,False,False,3.087254,False,False,0.883575,0,BENIGN
1373,Cross-namespace access denied - invalid token provided,0.321282,False,True,False,24.244935,True,True,0.23448,1,OBVIOUS_ATTACK
1374,gRPC call to payment-service returned 200,0.927811,True,False,True,2.744905,False,False,0.959075,0,BENIGN
1375,gRPC call to payment-service returned 200,0.826262,True,False,True,1.852347,False,False,0.963134,0,BENIGN
1376,Token validated for service request,0.596246,True,False,True,3.547557,False,False,0.64746,1,STEALTH_ATTACK
1377,gRPC call completed with status 200,0.37,True,False,False,5.527109,True,True,0.4907,1,STEALTH_ATTACK
1378,Cache miss - fetching from upstream,0.54434,True,True,True,5.178336,False,True,0.524479,1,STEALTH_ATTACK
1379,UNAUTHORIZED: Token replay detected from unknown source,0.159151,True,True,False,13.903252,True,False,0.191795,1,OBVIOUS_ATTACK
1380,gRPC call to payment-service returned 200,0.834997,True,False,True,2.680485,False,False,0.718144,0,BENIGN
1381,Request processed in 23ms,0.901414,False,False,True,2.603017,False,False,0.848659,0,BENIGN
1382,Health check passed for pod user-profile-7f4d,0.818877,True,False,True,2.541336,False,False,0.899449,0,BENIGN
1383,Request processed in 23ms,0.814212,True,False,False,3.222225,False,False,0.797293,0,BENIGN
1384,Security policy violation: cross-boundary access rejected,0.13396,False,True,False,28.402011,True,True,0.188171,1,OBVIOUS_ATTACK
1385,Request processed in 23ms,0.884319,True,False,True,1.585924,False,False,0.840712,0,BENIGN
1386,Health check passed for pod user-profile-7f4d,0.858779,True,False,True,2.629424,False,False,0.834025,0,BENIGN
1387,Cache miss - fetching from upstream,0.542551,False,True,False,7.062353,False,True,0.457822,1,STEALTH_ATTACK
1388,TLS handshake completed successfully,0.792697,False,False,True,1.856419,False,False,0.863508,0,BENIGN
1389,Metric exported to prometheus endpoint,0.708021,True,False,True,1.940287,False,False,0.748402,0,BENIGN
1390,Token validated for service account payment-svc,0.757822,True,False,True,2.554903,False,False,0.904353,0,BENIGN
1391,User authentication completed for service account order-svc,0.834568,True,False,True,2.588832,False,False,0.839688,0,BENIGN
1392,User authentication completed for service account order-svc,0.967158,True,False,True,2.31991,False,False,0.819703,0,BENIGN
1393,Namespace policy check passed,0.77026,True,False,True,2.991359,False,False,0.751408,0,BENIGN
1394,Service health check passed,0.646063,False,True,True,6.774141,False,True,0.619926,1,STEALTH_ATTACK
1395,Cache miss - fetching from upstream,0.406878,True,True,False,6.540117,False,False,0.569077,1,STEALTH_ATTACK
1396,Request processed in 23ms,0.812583,True,False,True,1.762111,False,False,0.89606,0,BENIGN
1397,Service routing policy applied,0.591747,True,False,True,6.909626,False,False,0.530466,1,STEALTH_ATTACK
1398,Token validated for service account payment-svc,0.77124,True,False,True,2.560724,False,False,0.891137,0,BENIGN
1399,Cache hit for request id 8821,0.84982,False,False,True,2.828917,False,False,0.880815,0,BENIGN
1400,Database query executed in 12ms,0.909243,True,False,True,0.772507,False,False,0.853147,0,BENIGN
1401,Token validated for service request,0.537409,True,False,True,8.805611,False,True,0.48009,1,STEALTH_ATTACK
1402,Connection established to downstream service,0.810266,False,False,True,2.505588,False,False,0.785466,0,BENIGN
1403,Request processed in 23ms,0.812626,True,False,True,1.374285,False,False,0.992353,0,BENIGN
1404,gRPC call to payment-service returned 200,0.806106,False,False,True,3.466003,False,False,0.775661,0,BENIGN
1405,Service identity mismatch detected - request blocked,0.345367,False,True,False,44.2854,True,True,0.126711,1,OBVIOUS_ATTACK
1406,Token validated for service account payment-svc,0.75168,True,False,True,1.864463,False,False,0.799027,0,BENIGN
1407,Service identity mismatch detected - request blocked,0.126347,False,True,False,31.623701,True,True,0.123417,1,OBVIOUS_ATTACK
1408,Database query executed in 12ms,0.775518,True,False,True,1.912327,False,False,0.773282,0,BENIGN
1409,Service identity mismatch detected - request blocked,0.164199,False,True,False,29.213008,True,True,0.13416,1,OBVIOUS_ATTACK
1410,Cache hit for request id 8821,0.902263,True,False,True,2.226584,False,False,0.781971,0,BENIGN
1411,User authentication completed for service account order-svc,0.895969,True,False,True,3.592692,False,False,0.857895,0,BENIGN
1412,Request forwarded to user-profile-service,0.983261,True,False,False,2.340258,False,False,0.949634,0,BENIGN
1413,Request processed in 23ms,0.974783,True,False,True,2.746275,False,False,0.817638,0,BENIGN
1414,gRPC call to payment-service returned 200,0.909901,True,True,True,2.120035,False,False,0.874822,0,BENIGN
1415,Database query executed in 12ms,0.955684,True,False,True,3.46956,False,False,0.791279,0,BENIGN
1416,Token validated for service account payment-svc,0.740236,True,False,True,3.113251,False,False,0.719709,0,BENIGN
1417,Request processed in 23ms,0.822146,True,False,True,1.512931,False,False,0.778437,0,BENIGN
1418,Token validated for service account payment-svc,0.860961,True,False,True,4.079989,False,False,0.895956,0,BENIGN
1419,Service request processed successfully,0.786103,True,False,True,3.078177,False,False,0.864763,0,BENIGN
1420,Request processed in 23ms,0.74297,True,False,True,2.29948,False,False,0.815503,0,BENIGN
1421,Cache hit for request id 8821,0.79958,True,False,True,3.999648,False,False,0.836522,0,BENIGN
1422,Cache hit for request id 8821,0.843581,True,False,True,1.789784,False,False,0.777475,0,BENIGN
1423,Namespace policy check passed,0.78527,True,False,True,1.997364,False,False,0.861597,0,BENIGN
1424,Replay attack detected: token already consumed,0.0,False,True,True,38.66596,True,True,0.172713,1,OBVIOUS_ATTACK
1425,Token validated for service account payment-svc,0.751507,True,False,True,1.13515,False,False,0.875102,0,BENIGN
1426,Cache hit for request id 8821,0.877818,True,False,True,1.902035,False,False,0.946379,0,BENIGN
1427,Request forwarded to user-profile-service,0.84377,True,False,True,2.053686,False,False,0.821842,0,BENIGN
1428,Metric exported to prometheus endpoint,0.782775,True,False,True,1.095918,False,False,0.796809,0,BENIGN
1429,gRPC call to payment-service returned 200,0.904828,True,False,True,2.283159,False,False,1.0,0,BENIGN
1430,Service request processed successfully,0.88965,True,False,True,3.108781,False,False,0.865931,0,BENIGN
1431,User authentication completed for service account order-svc,0.753087,True,False,True,2.905106,False,False,0.762537,0,BENIGN
1432,Database query executed in 12ms,0.815329,True,False,True,3.281088,False,False,0.866753,0,BENIGN
1433,Cache hit for request id 8821,0.655851,True,False,True,3.140749,False,False,0.935941,0,BENIGN
1434,Namespace policy check passed,0.880308,True,False,True,1.970295,False,False,0.788153,0,BENIGN
1435,Database query executed in 12ms,0.893848,True,False,True,3.328586,False,False,0.882374,0,BENIGN
1436,gRPC call to payment-service returned 200,0.868972,False,False,True,2.745296,False,False,0.840392,0,BENIGN
1437,Metric exported to prometheus endpoint,0.820049,True,False,True,1.616993,False,False,0.848172,0,BENIGN
1438,Health check passed for pod user-profile-7f4d,0.845971,True,False,True,2.041189,False,False,0.927773,0,BENIGN
1439,gRPC call to payment-service returned 200,0.818482,True,False,True,1.895197,False,False,0.742388,0,BENIGN
1440,UNAUTHORIZED: Token replay detected from unknown source,0.157528,True,True,False,37.867967,True,True,0.117102,1,OBVIOUS_ATTACK
1441,Service mesh routing applied to request,0.803188,True,False,True,3.597722,False,False,0.86799,0,BENIGN
1442,Metric exported to prometheus endpoint,0.830201,True,False,True,2.752589,False,False,0.851394,0,BENIGN
1443,Service health check passed,0.526933,True,False,True,4.931076,False,False,0.658762,1,STEALTH_ATTACK
1444,Cache hit for request id 8821,0.913913,True,False,True,2.808328,False,True,0.834501,0,BENIGN
1445,Service request processed successfully,0.766369,True,False,True,2.51379,False,False,0.746769,0,BENIGN
1446,gRPC call to payment-service returned 200,0.775611,True,False,True,0.94896,False,False,0.750519,0,BENIGN
1447,Namespace policy check passed,0.749608,True,False,True,3.589905,False,False,0.827213,0,BENIGN
1448,Metric exported to prometheus endpoint,0.840084,True,False,True,2.741858,False,False,0.723615,0,BENIGN
1449,Cache hit for request id 8821,0.826633,False,False,True,1.639788,False,False,0.853089,0,BENIGN
1450,Namespace policy check passed,0.901841,True,False,True,2.501174,False,False,0.694355,0,BENIGN
1451,Namespace policy check passed,0.825661,True,False,True,1.48783,False,False,0.962005,0,BENIGN
1452,Request routed to backend service,0.548065,False,False,True,5.769149,True,False,0.379825,1,STEALTH_ATTACK
1453,Health check passed for pod user-profile-7f4d,0.856939,True,False,True,2.531485,False,False,0.680417,0,BENIGN
1454,Unauthorized API access attempt blocked at gateway,0.168411,False,True,False,46.061152,True,False,0.064655,1,OBVIOUS_ATTACK
1455,Cache hit for request id 8821,0.800873,False,False,True,1.726311,False,False,0.768711,0,BENIGN
1456,Metric exported to prometheus endpoint,0.899321,True,False,True,1.52352,False,False,0.849557,0,BENIGN
1457,Service health check passed,0.55303,True,True,True,6.720687,False,False,0.476799,1,STEALTH_ATTACK
1458,Replay attack detected: token already consumed,0.208264,False,True,False,45.59938,False,True,0.230313,1,OBVIOUS_ATTACK
1459,Namespace policy check passed,0.849565,True,False,True,1.91764,False,False,0.805156,0,BENIGN
1460,Service request processed successfully,0.820993,True,False,True,1.86867,False,False,0.766843,0,BENIGN
1461,Connection established to downstream service,0.949032,True,False,True,2.447577,False,False,0.948563,0,BENIGN
1462,Database query executed in 12ms,0.831274,True,False,True,3.272261,False,False,0.879304,0,BENIGN
1463,Namespace policy check passed,0.814973,True,False,True,2.469341,False,False,0.887314,0,BENIGN
1464,Namespace policy check passed,0.738305,True,False,True,3.074235,False,False,0.79252,0,BENIGN
1465,Service request processed successfully,0.806488,True,False,True,2.424091,False,True,0.836169,0,BENIGN
1466,Health check passed for pod user-profile-7f4d,0.904893,True,False,True,3.1882,False,False,0.816036,0,BENIGN
1467,Authentication failure: invalid payload structure detected,0.201703,False,True,False,15.960945,True,True,0.211896,1,OBVIOUS_ATTACK
1468,Request processed in 23ms,0.866261,True,False,True,2.640945,False,False,0.992026,0,BENIGN
1469,Namespace policy check passed,0.857987,True,False,True,1.345051,False,False,0.925878,0,BENIGN
1470,gRPC call completed with status 200,0.600017,True,False,False,3.825047,False,True,0.417646,1,STEALTH_ATTACK
1471,Request routed to backend service,0.606474,True,True,True,7.537079,False,True,0.500339,1,STEALTH_ATTACK
1472,Authentication failure: invalid payload structure detected,0.245974,False,True,False,21.996652,True,True,0.146509,1,OBVIOUS_ATTACK
1473,Service mesh routing applied to request,0.919711,True,False,True,4.394785,False,False,0.862345,0,BENIGN
1474,Database query executed in 12ms,0.732209,True,False,True,3.472405,False,False,0.756235,0,BENIGN
1475,Service mesh routing applied to request,0.925102,True,False,True,2.760349,False,False,0.800746,0,BENIGN
1476,Connection established to downstream service,0.753905,True,False,True,2.096855,False,False,0.882099,0,BENIGN
1477,Cache hit for request id 8821,0.948867,True,False,True,2.550832,False,False,0.756861,0,BENIGN
1478,Unauthorized API access attempt blocked at gateway,0.208267,False,True,False,32.968268,True,True,0.244378,1,OBVIOUS_ATTACK
1479,Replay attack detected: token already consumed,0.125515,False,True,False,16.832265,True,False,0.071364,1,OBVIOUS_ATTACK
1480,Service health check passed,0.632861,False,False,True,6.997015,False,False,0.441772,1,STEALTH_ATTACK
1481,Unauthorized API access attempt blocked at gateway,0.222837,False,False,False,19.313562,True,True,0.175031,1,OBVIOUS_ATTACK
1482,gRPC call to payment-service returned 200,0.838895,True,False,True,2.897295,False,False,0.889899,0,BENIGN
1483,Service routing policy applied,0.671935,True,True,False,7.231596,False,True,0.482347,1,STEALTH_ATTACK
1484,Token validated for service account payment-svc,0.941294,True,False,True,1.871283,False,False,0.869104,0,BENIGN
1485,Database query executed in 12ms,0.740762,True,False,True,1.497195,False,False,0.814953,0,BENIGN
1486,User authentication completed for service account order-svc,0.780929,True,False,True,2.690442,False,False,0.847622,0,BENIGN
1487,Health check passed for pod user-profile-7f4d,0.818371,True,False,True,3.128038,False,False,0.837627,0,BENIGN
1488,Service mesh routing applied to request,0.891374,True,False,True,2.729292,False,False,0.879002,0,BENIGN
1489,User authentication completed for service account order-svc,0.818235,True,False,True,2.659197,False,False,0.841628,0,BENIGN
1490,Service request processed successfully,0.824337,True,False,True,4.086367,False,False,0.854173,0,BENIGN
1491,User authentication completed for service account order-svc,0.954351,True,False,True,2.021205,False,False,0.708131,0,BENIGN
1492,Metric exported to prometheus endpoint,0.856088,True,False,True,2.325604,False,False,0.905182,0,BENIGN
1493,gRPC call to payment-service returned 200,0.936301,True,False,False,2.125072,False,False,0.847201,0,BENIGN
1494,Token validated for service account payment-svc,0.817071,True,False,True,2.555797,False,False,0.785216,0,BENIGN
1495,Namespace policy check passed,0.819808,True,False,True,0.566977,False,False,0.730335,0,BENIGN
1496,Request processed in 23ms,0.728596,False,False,False,2.247201,False,False,0.988494,0,BENIGN
1497,Request processed in 23ms,0.901334,True,False,True,3.163919,False,False,0.844887,0,BENIGN
1498,Connection established to downstream service,0.822232,True,False,True,2.659193,False,False,0.76189,0,BENIGN
1499,Database query executed in 12ms,0.928447,True,False,True,3.088307,False,False,0.846298,0,BENIGN
1500,Metric exported to prometheus endpoint,0.74737,True,False,True,4.011446,False,False,0.871902,0,BENIGN
1501,Health check passed for pod user-profile-7f4d,0.838475,True,False,True,2.39878,False,False,0.959679,0,BENIGN
1502,ALERT: Privilege escalation attempt detected in container,0.168042,False,True,False,34.534043,False,True,0.0,1,OBVIOUS_ATTACK
1503,Namespace policy check passed,0.878898,True,False,True,2.776512,False,False,0.795552,0,BENIGN
1504,TLS handshake completed successfully,0.897121,True,False,True,3.026897,False,False,0.893222,0,BENIGN
1505,Connection established to downstream service,0.8943,True,False,True,0.696673,False,False,0.857443,0,BENIGN
1506,Health check passed for pod user-profile-7f4d,0.888421,True,False,True,2.184728,False,False,0.834427,0,BENIGN
1507,Service mesh routing applied to request,0.748712,True,False,True,1.768268,False,False,0.845352,0,BENIGN
1508,Cache miss - fetching from upstream,0.598587,False,True,False,7.501961,False,False,0.44885,1,STEALTH_ATTACK
1509,Metric exported to prometheus endpoint,0.951832,True,False,True,4.004609,False,False,0.829957,0,BENIGN
1510,Namespace policy check passed,0.799626,True,False,True,3.12518,False,False,0.888321,0,BENIGN
1511,Service mesh routing applied to request,0.945259,True,False,True,2.82142,False,False,0.748384,0,BENIGN
1512,Request processed in 23ms,0.940062,True,False,True,2.425291,False,False,0.792947,0,BENIGN
1513,Cross-namespace access denied - invalid token provided,0.130188,False,True,False,27.116955,False,True,0.098047,1,OBVIOUS_ATTACK
1514,Database query executed in 12ms,0.890636,True,False,True,1.711189,False,False,0.730394,0,BENIGN
1515,Cache hit for request id 8821,0.912338,True,False,True,3.223878,False,False,0.827079,0,BENIGN
1516,Service mesh routing applied to request,0.805425,True,False,True,2.046694,False,False,0.889209,0,BENIGN
1517,Metric exported to prometheus endpoint,0.855346,True,False,True,3.921215,False,False,0.785483,0,BENIGN
1518,Namespace policy check passed,0.76117,True,False,True,2.860572,False,False,0.795687,0,BENIGN
1519,Service mesh routing applied to request,0.994423,True,False,True,2.277146,False,True,0.726255,0,BENIGN
1520,Service mesh routing applied to request,0.949369,True,False,True,3.846732,False,False,0.76028,0,BENIGN
1521,Cache hit for request id 8821,0.99602,True,False,True,3.569941,False,False,0.881273,0,BENIGN
1522,Namespace policy check passed,0.732159,True,False,True,1.855304,False,False,0.962397,0,BENIGN
1523,gRPC call completed with status 200,0.73,True,True,False,5.51062,False,False,0.587893,1,STEALTH_ATTACK
1524,Token validated for service account payment-svc,0.797121,True,False,False,2.79561,False,False,0.851881,0,BENIGN
1525,Metric exported to prometheus endpoint,0.896154,True,False,True,1.643446,False,False,0.731799,0,BENIGN
1526,Rejected request: unknown service identity presented,0.10608,False,True,False,33.321091,False,True,0.079996,1,OBVIOUS_ATTACK
1527,Service mesh routing applied to request,0.828258,True,False,True,2.888948,False,False,0.693544,0,BENIGN
1528,Request forwarded to user-profile-service,0.818566,True,False,True,1.846097,False,False,0.692012,0,BENIGN
1529,Namespace policy check passed,0.883049,True,False,True,1.32377,False,False,0.797111,0,BENIGN
1530,Metric exported to prometheus endpoint,0.842852,True,False,True,0.794555,False,False,0.851795,0,BENIGN
1531,Namespace policy check passed,0.890027,True,False,True,2.933768,False,False,0.849322,0,BENIGN
1532,gRPC call to payment-service returned 200,0.694806,True,False,True,2.447889,False,False,0.861382,0,BENIGN
1533,gRPC call to payment-service returned 200,0.75275,True,False,True,2.175801,False,False,0.823574,0,BENIGN
1534,Health check passed for pod user-profile-7f4d,0.802982,True,False,True,2.949577,False,False,0.876726,0,BENIGN
1535,Request forwarded to user-profile-service,0.876848,True,False,True,3.756236,False,False,0.657823,0,BENIGN
1536,Authentication failure: invalid payload structure detected,0.154602,False,True,False,28.827161,False,True,0.102452,1,OBVIOUS_ATTACK
1537,gRPC call to payment-service returned 200,0.818794,True,False,True,2.097022,False,False,0.703946,0,BENIGN
1538,Namespace policy check passed,0.75156,True,False,False,2.797214,False,False,0.869162,0,BENIGN
1539,TLS handshake completed successfully,0.94337,True,False,True,2.754252,False,False,0.814733,0,BENIGN
1540,Namespace policy check passed,0.825887,True,False,True,2.35647,False,False,0.849304,0,BENIGN
1541,Request forwarded to user-profile-service,0.829903,True,False,True,2.702992,False,False,0.862739,0,BENIGN
1542,Database query executed in 12ms,0.821347,True,False,True,2.046549,False,False,0.886764,0,BENIGN
1543,Service mesh routing applied to request,0.752094,True,False,True,3.625235,False,False,0.777558,0,BENIGN
1544,Service mesh routing applied to request,0.861433,True,False,True,3.669374,False,False,0.960023,0,BENIGN
1545,Token validated for service account payment-svc,0.798451,True,False,True,2.890931,False,True,0.881555,0,BENIGN
1546,Service request processed successfully,0.946066,True,False,True,1.957771,False,False,0.845308,0,BENIGN
1547,Cache hit for request id 8821,0.865892,True,False,True,2.973377,False,False,0.91132,0,BENIGN
1548,Namespace policy check passed,0.810934,True,False,True,2.701899,False,False,0.86135,0,BENIGN
1549,User authentication completed for service account order-svc,0.841713,True,False,True,3.944284,False,False,0.76164,0,BENIGN
1550,Connection established to downstream service,0.906839,True,False,True,4.09313,False,False,0.812962,0,BENIGN
1551,Database query executed in 12ms,0.972552,False,False,True,1.784609,False,False,0.931143,0,BENIGN
